Date,Open,High,Low,Close,Adj Close,Volume
2015-11-06,36.461620,36.946106,36.096897,36.603157,35.547939,2165000
2015-11-09,36.477955,37.016876,35.928143,36.309200,35.262463,2384700
2015-11-10,36.194881,36.918888,36.113228,36.309200,35.291622,2891000
2015-11-11,36.222103,36.303757,34.463799,34.637997,33.667248,2264400
2015-11-12,33.892216,34.637997,33.783344,33.919434,32.968830,2323900
2015-11-13,33.854111,34.398476,33.391399,33.913990,32.963539,1823700
2015-11-16,34.011974,34.697876,33.756123,34.561787,33.593182,2683800
2015-11-17,34.305935,35.040829,33.059338,33.168209,32.238651,3939200
2015-11-18,33.385956,33.745235,32.248230,33.021229,32.095798,4208900
2015-11-19,32.732716,33.244419,32.172020,32.422428,31.513775,1932800
2015-11-20,32.367992,32.928688,31.796408,32.014153,31.116943,2534300
2015-11-23,32.019596,32.623844,31.785521,32.117584,31.217478,2631500
2015-11-24,32.046814,32.514969,31.170387,32.400654,31.492617,3301400
2015-11-25,32.008709,32.035927,31.551443,31.676647,30.788893,2508700
2015-11-27,31.426239,31.665760,31.115950,31.252041,30.376190,925600
2015-11-30,31.420795,31.731083,30.990746,31.148611,30.275661,2771600
2015-12-01,31.077845,31.633097,30.936310,31.219379,30.344446,2970700
2015-12-02,30.892759,30.952641,29.537289,29.635275,28.804737,3721300
2015-12-03,29.749592,30.179640,29.041916,29.237888,28.418480,2736000
2015-12-04,28.796951,29.929232,28.551987,29.733261,28.899977,3759600
2015-12-07,28.976593,29.112684,28.203592,28.894938,28.085142,3995600
2015-12-08,28.464888,29.031029,28.165487,28.513882,27.714766,6447500
2015-12-09,30.190529,30.190529,27.185629,28.170931,27.381424,8042000
2015-12-10,28.078388,28.949373,27.827980,28.486664,27.688314,5002100
2015-12-11,27.969515,28.296135,26.929777,27.332607,26.566603,4715900
2015-12-14,27.038651,27.299946,26.096897,26.167665,25.434303,4636500
2015-12-15,26.401741,26.771912,25.759390,26.292870,25.556000,6327300
2015-12-16,26.434404,26.532391,25.710398,26.243876,25.508379,4960800
2015-12-17,26.194883,26.385410,25.639629,25.993467,25.264990,4948500
2015-12-18,26.009798,26.973326,25.928144,26.630375,25.884048,6347900
2015-12-21,26.739248,27.027763,26.183996,26.978769,26.222679,4238500
2015-12-22,26.918890,27.283615,26.439848,26.505171,25.762354,4028100
2015-12-23,27.109417,28.279804,26.984213,28.247143,27.455503,3258600
2015-12-24,28.241699,28.633642,28.089275,28.274361,27.481962,1661700
2015-12-28,28.121939,28.432226,27.626566,28.328796,27.534870,3258800
2015-12-29,28.976593,29.216114,28.617311,28.840500,28.032236,3556000
2015-12-30,28.334240,28.824169,27.849754,27.985846,27.201527,2629400
2015-12-31,27.991291,28.513882,27.800762,28.377790,27.582489,2240500
2016-01-04,28.170931,29.031029,28.160044,28.933043,28.122187,4156700
2016-01-05,29.123571,29.221558,28.426783,28.633642,27.831171,2742200
2016-01-06,27.746326,27.746326,26.848122,26.962439,26.206810,3777000
